category,initial_price,final_price,drop_pct,proc_type
строительные работы,424020496.82,417151932.58,1.62,44-FZ
строительные работы,310371670.67,308819812.32,0.5,223-FZ
строительные работы,245453595.27,235063005.29,4.23,223-FZ
строительные работы,198999960.99,191196676.95,3.92,223-FZ
строительные работы,239212206.3,232642453.82,2.75,223-FZ
строительные работы,251287358.54,246829923.64,1.77,44-FZ
строительные работы,228652297.55,208947977.35,8.62,44-FZ
строительные работы,349152459.59,346146443.35,0.86,44-FZ
строительные работы,337084119.92,314113381.41,6.81,44-FZ
строительные работы,290546008.67,283248556.34,2.51,223-FZ
строительные работы,93657505.73,87414815.04,6.67,223-FZ
строительные работы,118645862.34,117598214.32,0.88,223-FZ
строительные работы,92038445.73,87921774.37,4.47,223-FZ
строительные работы,105345187.81,101909699.22,3.26,223-FZ
строительные работы,139886802.99,137283489.66,1.86,223-FZ
ремонт,28591915.42,24807244.9,13.24,44-FZ
ремонт,36054732.2,33743870.99,6.41,44-FZ
ремонт,27789235.37,25333555.16,8.84,44-FZ
ремонт,23675701.88,22462251.22,5.13,44-FZ
ремонт,8871533.47,8827175.8,0.5,44-FZ
ремонт,39277380.19,37288652.6,5.06,223-FZ
ремонт,12586152.97,11882373.53,5.59,223-FZ
ремонт,34542631.64,32391027.36,6.23,44-FZ
ремонт,10812592.88,10056361.75,6.99,44-FZ
ремонт,22520248.21,19177866.64,14.84,44-FZ
ремонт,13025467.64,12666535.19,2.76,223-FZ
ремонт,17239806.81,15896733.55,7.79,223-FZ
ремонт,6105812.59,5351988.88,12.35,223-FZ
ремонт,28863845.13,28719525.91,0.5,44-FZ
ремонт,48969688.0,45818613.44,6.43,44-FZ
ремонт,38748481.14,35856112.47,7.46,223-FZ
ремонт,44487140.83,42995828.83,3.35,223-FZ
ремонт,43419469.64,39323350.7,9.43,44-FZ
ремонт,21119733.57,20513814.39,2.87,223-FZ
ремонт,4001640.78,3773672.93,5.7,44-FZ
ремонт,11449486.07,10980974.49,4.09,223-FZ
ремонт,30288979.4,28119781.18,7.16,223-FZ
ремонт,13598842.66,13530848.45,0.5,223-FZ
ремонт,37407380.15,34813624.92,6.93,223-FZ
ремонт,20728753.59,19633383.2,5.28,223-FZ
ремонт,33118026.26,30471476.63,7.99,44-FZ
ремонт,10568046.0,9958325.7,5.77,44-FZ
ремонт,27444265.5,25853505.08,5.8,223-FZ
ремонт,38558138.59,38365347.9,0.5,44-FZ
ремонт,13159490.6,12474677.61,5.2,44-FZ
ремонт,4261347.77,3685297.89,13.52,44-FZ
ремонт,12407456.14,11719701.81,5.54,44-FZ
ремонт,22185863.32,20535180.55,7.44,223-FZ
ремонт,1477136.09,1279748.28,13.36,44-FZ
ремонт,43025422.43,41480425.36,3.59,223-FZ
ремонт,27449836.46,25288117.81,7.88,223-FZ
ремонт,48478636.11,45379395.34,6.39,44-FZ
ремонт,31570823.76,30501866.41,3.39,223-FZ
ремонт,26196817.23,25280457.51,3.5,223-FZ
ремонт,24108501.55,23340108.5,3.19,223-FZ
ремонт,40245152.92,38782404.48,3.63,44-FZ
ремонт,7828091.08,7241516.65,7.49,223-FZ
ремонт,54612.7,46174.82,15.45,44-FZ
ремонт,14373774.31,14301905.44,0.5,223-FZ
ремонт,34404109.69,34232089.14,0.5,44-FZ
ремонт,506173.35,472777.72,6.6,223-FZ
ремонт,39908340.57,39532574.88,0.94,223-FZ
ремонт,9469120.42,9211249.54,2.72,223-FZ
ремонт,19767866.38,18302553.86,7.41,223-FZ
ремонт,41429921.44,37720252.56,8.95,223-FZ
ремонт,13185864.76,12581156.15,4.59,44-FZ
ремонт,14269608.89,13411626.51,6.01,223-FZ
ремонт,20674548.63,19410153.6,6.12,223-FZ
ремонт,5562299.71,5310219.56,4.53,223-FZ
ремонт,30905584.22,29515445.53,4.5,223-FZ
ремонт,16066153.97,14020713.95,12.73,44-FZ
ремонт,2529122.01,2380663.95,5.87,44-FZ
ремонт,14141621.15,13202509.62,6.64,44-FZ
ремонт,35774037.31,33347643.16,6.78,44-FZ
ремонт,785506.1,743109.27,5.4,44-FZ
ремонт,17128547.05,16358713.82,4.49,44-FZ
ремонт,23211039.14,20962274.38,9.69,223-FZ
ремонт,16545919.92,14451310.88,12.66,44-FZ
ремонт,13361853.73,13295044.46,0.5,44-FZ
ремонт,3615665.5,3469108.3,4.05,223-FZ
ремонт,40871673.66,38672314.64,5.38,223-FZ
ремонт,6141979.73,5562764.37,9.43,44-FZ
ремонт,12395751.45,12031937.6,2.93,223-FZ
ремонт,9999034.82,9119574.28,8.8,44-FZ
ремонт,23667635.97,22382338.38,5.43,44-FZ
ремонт,46813951.57,43305239.1,7.5,223-FZ
ремонт,12702971.38,11099694.58,12.62,44-FZ
ремонт,9976245.41,8817651.62,11.61,223-FZ
ремонт,48665039.32,47684535.64,2.01,44-FZ
ремонт,31663802.85,29729930.92,6.11,44-FZ
ремонт,29255608.16,27338694.54,6.55,223-FZ
ремонт,39467731.82,37155364.49,5.86,223-FZ
ремонт,34435906.62,32684498.48,5.09,223-FZ
ремонт,18601363.23,16893249.94,9.18,44-FZ
ремонт,34312934.96,31413763.08,8.45,44-FZ
ремонт,46545896.79,42374614.41,8.96,223-FZ
ремонт,17808107.88,16544900.74,7.09,44-FZ
ремонт,35081340.59,32368016.57,7.73,44-FZ
ремонт,15871140.97,15046543.91,5.2,44-FZ
ремонт,40285992.56,38940130.01,3.34,223-FZ
ремонт,17940466.49,16912720.78,5.73,223-FZ
ремонт,12572277.24,10903621.87,13.27,44-FZ
ремонт,27159567.14,25498254.92,6.12,223-FZ
ремонт,9529303.02,8809418.82,7.55,223-FZ
ремонт,13802456.92,12777534.17,7.43,223-FZ
ремонт,3490385.34,3094138.35,11.35,44-FZ
ремонт,27103217.31,25211633.23,6.98,223-FZ
ремонт,85955.44,81737.16,4.91,223-FZ
ремонт,44152472.01,42288193.06,4.22,44-FZ
ремонт,38812027.56,36733659.84,5.35,223-FZ
ремонт,9533979.15,8401477.16,11.88,223-FZ
ремонт,38298418.07,35872440.16,6.33,223-FZ
ремонт,32063151.29,29843584.8,6.92,223-FZ
ремонт,4858002.05,4460151.87,8.19,44-FZ
ремонт,8973008.06,8278277.93,7.74,44-FZ
ремонт,10143847.48,9597740.71,5.38,44-FZ
ремонт,32913166.85,31215767.5,5.16,223-FZ
ремонт,2501827.08,2318732.26,7.32,223-FZ
ремонт,46514041.29,40255212.36,13.46,44-FZ
ремонт,32804680.63,28210568.67,14.0,44-FZ
ремонт,40060946.45,38963267.84,2.74,223-FZ
ремонт,18078256.25,16838926.61,6.86,44-FZ
ремонт,39722766.38,39524152.55,0.5,223-FZ
ремонт,41190966.17,38272310.65,7.09,44-FZ
ремонт,41731102.09,38247915.72,8.35,44-FZ
ремонт,47232943.93,43004200.26,8.95,44-FZ
ремонт,26606469.52,24808723.59,6.76,44-FZ
ремонт,9696316.42,9171537.41,5.41,44-FZ
ремонт,27943252.83,27141980.99,2.87,44-FZ
ремонт,37318113.39,35297371.42,5.41,223-FZ
ремонт,35142393.29,34654471.55,1.39,223-FZ
ремонт,44147059.77,41532801.11,5.92,223-FZ
ремонт,25259404.39,23599779.69,6.57,223-FZ
ремонт,26718328.83,26584737.18,0.5,44-FZ
ремонт,27526563.05,27193320.04,1.21,223-FZ
ремонт,42250458.04,41548840.81,1.66,223-FZ
ремонт,30440247.84,28274281.19,7.12,223-FZ
ремонт,18784400.59,18611992.4,0.92,44-FZ
ремонт,48084506.19,46351606.35,3.6,223-FZ
ремонт,47993230.32,45217424.19,5.78,223-FZ
ремонт,29808353.19,28305739.69,5.04,223-FZ
ремонт,49670929.88,46631970.72,6.12,44-FZ
ремонт,10780399.5,9658925.73,10.4,44-FZ
ремонт,1133983.5,1036021.34,8.64,223-FZ
ремонт,45959648.54,45414325.71,1.19,223-FZ
ремонт,4759642.02,4465653.72,6.18,44-FZ
ремонт,18385790.51,17385229.88,5.44,223-FZ
ремонт,11688057.72,10769658.24,7.86,44-FZ
ремонт,28474793.6,27364297.31,3.9,223-FZ
ремонт,36726584.4,34513039.57,6.03,44-FZ
ремонт,24439406.1,24317209.07,0.5,44-FZ
ремонт,29781798.57,28238416.04,5.18,44-FZ
ремонт,3969945.93,3505927.92,11.69,223-FZ
ремонт,46097481.25,44697991.33,3.04,44-FZ
ремонт,20855259.55,18767198.71,10.01,223-FZ
ремонт,43495836.38,39995260.93,8.05,44-FZ
ремонт,31712660.8,27604005.38,12.96,44-FZ
ремонт,2753691.04,2663753.16,3.27,223-FZ
ремонт,16375239.8,15283896.97,6.66,44-FZ
ремонт,7702214.26,7621737.2,1.04,44-FZ
ремонт,37654368.14,37466096.3,0.5,223-FZ
ремонт,11143177.13,10451282.61,6.21,44-FZ
ремонт,16841600.49,14975359.81,11.08,44-FZ
ремонт,28593457.5,26382658.12,7.73,223-FZ
ремонт,19956425.52,18273880.18,8.43,44-FZ
ремонт,38702565.57,36353645.41,6.07,223-FZ
ремонт,24418661.94,22276401.23,8.77,44-FZ
ремонт,28080322.11,24689685.8,12.07,44-FZ
ремонт,3628616.82,3306100.13,8.89,44-FZ
ремонт,16204411.48,15213033.08,6.12,223-FZ
ремонт,21205853.09,20255113.82,4.48,223-FZ
ремонт,9564962.59,9235839.87,3.44,223-FZ
ремонт,8504300.44,7608445.43,10.53,223-FZ
ремонт,30830238.67,28345412.89,8.06,223-FZ
ремонт,22051148.03,20522358.21,6.93,44-FZ
ремонт,10024276.42,9776406.18,2.47,44-FZ
ремонт,5662968.45,4813673.57,15.0,44-FZ
ремонт,12190263.08,11512313.98,5.56,44-FZ
ремонт,735977.97,699646.43,4.94,223-FZ
ремонт,15290646.6,14730040.11,3.67,44-FZ
ремонт,10229877.58,9427166.57,7.85,44-FZ
ремонт,27462562.74,27325249.92,0.5,223-FZ
ремонт,18861503.16,18767195.65,0.5,44-FZ
ремонт,12810044.41,11568917.96,9.69,44-FZ
ремонт,2701608.17,2508067.14,7.16,223-FZ
ремонт,3376559.73,3205596.84,5.06,44-FZ
ремонт,43220899.56,42551812.49,1.55,223-FZ
ремонт,14660154.1,13173661.13,10.14,44-FZ
ремонт,25451589.59,24639993.52,3.19,223-FZ
ремонт,45198409.4,44370622.4,1.83,44-FZ
ремонт,9361548.5,8458278.72,9.65,44-FZ
ремонт,28056342.69,26694579.99,4.85,223-FZ
ремонт,16711803.25,15999120.51,4.26,223-FZ
ремонт,37232316.45,33783246.78,9.26,223-FZ
ремонт,31280286.96,29550568.93,5.53,223-FZ
ремонт,49799920.84,44628245.92,10.38,44-FZ
ремонт,31308328.57,29189096.2,6.77,44-FZ
ремонт,44525584.2,42160646.2,5.31,223-FZ
ремонт,11317855.75,10818594.77,4.41,223-FZ
ремонт,44863906.98,42900033.51,4.38,223-FZ
ремонт,26059856.31,25007273.52,4.04,223-FZ
ремонт,20895800.16,20181802.25,3.42,44-FZ
ремонт,45491282.91,43792430.45,3.73,223-FZ
ремонт,22486000.81,20733549.68,7.79,223-FZ
ремонт,43136253.7,38182722.55,11.48,44-FZ
ремонт,34442177.87,31006511.48,9.98,223-FZ
ремонт,49784505.72,49092648.86,1.39,223-FZ
ремонт,32828776.06,31172308.22,5.05,44-FZ
ремонт,27889147.89,26140418.26,6.27,44-FZ
ремонт,9247554.03,8276983.44,10.5,44-FZ
ремонт,38283478.88,36253573.06,5.3,44-FZ
ремонт,48061749.55,46371910.61,3.52,223-FZ
ремонт,7640254.94,6741083.16,11.77,223-FZ
ремонт,5383233.07,4716830.97,12.38,44-FZ
ремонт,30299945.34,27453583.8,9.39,223-FZ
уборка помещений,2993912.64,2448419.83,18.22,44-FZ
уборка помещений,3450062.19,2766048.81,19.83,44-FZ
уборка помещений,696410.54,583748.37,16.18,223-FZ
уборка помещений,944363.09,874329.75,7.42,223-FZ
уборка помещений,2472484.62,2102025.06,14.98,223-FZ
уборка помещений,2060688.13,1607603.84,21.99,44-FZ
уборка помещений,4629412.36,3546089.54,23.4,44-FZ
уборка помещений,3796149.65,3179177.48,16.25,44-FZ
уборка помещений,910078.66,671099.38,26.26,44-FZ
уборка помещений,3448677.64,3072479.4,10.91,223-FZ
уборка помещений,4441306.97,4268246.08,3.9,223-FZ
уборка помещений,3609398.54,3000855.16,16.86,223-FZ
уборка помещений,3069179.23,2693377.19,12.24,223-FZ
уборка помещений,2617625.98,2427235.85,7.27,44-FZ
уборка помещений,2300795.11,1820876.41,20.86,223-FZ
уборка помещений,2607952.18,2435698.18,6.6,44-FZ
уборка помещений,4919638.3,4035274.69,17.98,223-FZ
уборка помещений,973556.19,779492.27,19.93,44-FZ
уборка помещений,2008258.26,1826095.32,9.07,223-FZ
уборка помещений,857438.41,664601.64,22.49,223-FZ
уборка помещений,3077277.37,2493738.66,18.96,223-FZ
